EmpId,Date,Present,IsManual,InTime,OutTime,InDiff,OutDiff,IsLate,EarlyDeparture,MachineNo,IPAddress
E0011,1/31/2025,TRUE,FALSE,10:31:12,19:57:01,1.2,-2.98,TRUE,TRUE,M02,192.168.1.15
E0012,1/31/2025,TRUE,FALSE,10:42:48,20:09:44,12.8,9.73,TRUE,FALSE,M01,192.168.1.10
E0013,1/31/2025,TRUE,FALSE,10:23:15,19:46:00,-6.75,-14,FALSE,TRUE,M01,192.168.1.10
E0014,1/31/2025,FALSE,,,,,,,,,
E0015,1/31/2025,TRUE,FALSE,10:21:54,19:37:12,-8.1,-22.8,FALSE,TRUE,M02,192.168.1.15
E0016,1/31/2025,TRUE,FALSE,10:17:20,20:07:41,-12.67,7.68,FALSE,FALSE,M02,192.168.1.15
E0017,1/31/2025,TRUE,FALSE,10:21:55,20:19:20,-8.08,19.33,FALSE,FALSE,M01,192.168.1.10
E0018,1/31/2025,TRUE,FALSE,10:43:52,20:15:18,13.87,15.3,TRUE,FALSE,M03,192.168.1.20
E0019,1/31/2025,TRUE,FALSE,10:18:27,20:02:15,-11.55,2.25,FALSE,FALSE,M02,192.168.1.15
E0020,1/31/2025,TRUE,FALSE,10:29:22,19:39:07,-0.63,-20.88,FALSE,TRUE,M03,192.168.1.20
E0021,1/31/2025,TRUE,FALSE,10:36:51,,6.85,,TRUE,,M01,192.168.1.10
E0022,1/31/2025,TRUE,FALSE,10:32:27,20:02:04,2.45,2.07,TRUE,FALSE,M03,192.168.1.20
E0023,1/31/2025,TRUE,FALSE,10:27:03,20:10:04,-2.95,10.07,FALSE,FALSE,M01,192.168.1.10
E0024,1/31/2025,TRUE,FALSE,10:16:42,20:00:08,-13.3,0.13,FALSE,FALSE,M03,192.168.1.20
E0025,1/31/2025,TRUE,FALSE,10:24:44,20:05:52,-5.27,5.87,FALSE,FALSE,M02,192.168.1.15
E0026,1/31/2025,TRUE,FALSE,10:34:27,19:30:23,4.45,-29.62,TRUE,TRUE,M02,192.168.1.15
E0027,1/31/2025,TRUE,FALSE,10:34:55,20:17:18,4.92,17.3,TRUE,FALSE,M03,192.168.1.20
E0028,1/31/2025,TRUE,FALSE,10:34:08,19:52:00,4.13,-8,TRUE,TRUE,M03,192.168.1.20
E0029,1/31/2025,TRUE,FALSE,10:38:10,19:36:06,8.17,-23.9,TRUE,TRUE,M01,192.168.1.10
E0030,1/31/2025,TRUE,FALSE,10:40:12,20:23:01,10.2,23.02,TRUE,FALSE,M01,192.168.1.10
E0031,1/31/2025,TRUE,FALSE,10:30:54,19:45:59,0.9,-14.02,TRUE,TRUE,M02,192.168.1.15
E0032,1/31/2025,TRUE,FALSE,10:32:44,19:59:20,2.73,-0.67,TRUE,TRUE,M03,192.168.1.20
E0033,1/31/2025,TRUE,FALSE,10:28:31,19:57:48,-1.48,-2.2,FALSE,TRUE,M01,192.168.1.10
E0034,1/31/2025,TRUE,FALSE,10:32:15,19:35:03,2.25,-24.95,TRUE,TRUE,M03,192.168.1.20
E0035,1/31/2025,TRUE,FALSE,10:45:49,20:14:59,15.82,14.98,TRUE,FALSE,M02,192.168.1.15
E0036,1/31/2025,TRUE,FALSE,10:23:55,19:37:11,-6.08,-22.82,FALSE,TRUE,M01,192.168.1.10
E0037,1/31/2025,TRUE,FALSE,10:33:21,,3.35,,TRUE,,M03,192.168.1.20
E0038,1/31/2025,TRUE,FALSE,10:29:37,19:39:08,-0.38,-20.87,FALSE,TRUE,M03,192.168.1.20
E0039,1/31/2025,TRUE,FALSE,10:26:53,20:13:23,-3.12,13.38,FALSE,FALSE,M01,192.168.1.10
E0040,1/31/2025,FALSE,,,,,,,,,
E0041,1/31/2025,TRUE,FALSE,10:43:25,20:10:25,13.42,10.42,TRUE,FALSE,M02,192.168.1.15
E0042,1/31/2025,TRUE,FALSE,10:35:55,20:04:13,5.92,4.22,TRUE,FALSE,M01,192.168.1.10
E0043,1/31/2025,TRUE,FALSE,10:32:03,20:04:59,2.05,4.98,TRUE,FALSE,M03,192.168.1.20
E0044,1/31/2025,TRUE,FALSE,10:20:54,20:09:26,-9.1,9.43,FALSE,FALSE,M01,192.168.1.10
E0045,1/31/2025,TRUE,FALSE,10:31:52,19:52:28,1.87,-7.53,TRUE,TRUE,M03,192.168.1.20
E0046,1/31/2025,TRUE,FALSE,10:39:20,20:11:00,9.33,11,TRUE,FALSE,M01,192.168.1.10
E0047,1/31/2025,TRUE,FALSE,10:18:31,20:11:45,-11.48,11.75,FALSE,FALSE,M01,192.168.1.10
E0048,1/31/2025,TRUE,FALSE,10:26:00,20:10:32,-4,10.53,FALSE,FALSE,M02,192.168.1.15
E0049,1/31/2025,FALSE,,,,,,,,,
E0050,1/31/2025,TRUE,FALSE,10:25:11,19:55:13,-4.82,-4.78,FALSE,TRUE,M01,192.168.1.10
E0051,1/31/2025,TRUE,FALSE,10:38:34,20:22:44,8.57,22.73,TRUE,FALSE,M02,192.168.1.15
E0052,1/31/2025,TRUE,FALSE,10:28:40,20:04:32,-1.33,4.53,FALSE,FALSE,M01,192.168.1.10
E0053,1/31/2025,TRUE,FALSE,10:36:37,19:37:33,6.62,-22.45,TRUE,TRUE,M01,192.168.1.10
E0054,1/31/2025,FALSE,,,,,,,,,
E0055,1/31/2025,FALSE,,,,,,,,,
E0056,1/31/2025,TRUE,FALSE,10:20:41,20:12:08,-9.32,12.13,FALSE,FALSE,M02,192.168.1.15
E0057,1/31/2025,TRUE,FALSE,10:35:10,20:23:10,5.17,23.17,TRUE,FALSE,M01,192.168.1.10
E0058,1/31/2025,TRUE,FALSE,10:24:30,19:59:47,-5.5,-0.22,FALSE,TRUE,M03,192.168.1.20
E0059,1/31/2025,TRUE,FALSE,10:17:11,20:06:50,-12.82,6.83,FALSE,FALSE,M02,192.168.1.15
E0060,1/31/2025,TRUE,FALSE,10:30:29,19:39:53,0.48,-20.12,TRUE,TRUE,M01,192.168.1.10
E0061,1/31/2025,TRUE,FALSE,10:38:38,20:31:04,8.63,31.07,TRUE,FALSE,M03,192.168.1.20
E0062,1/31/2025,TRUE,FALSE,10:39:49,19:39:54,9.82,-20.1,TRUE,TRUE,M03,192.168.1.20
E0063,1/31/2025,TRUE,FALSE,10:37:53,20:15:56,7.88,15.93,TRUE,FALSE,M01,192.168.1.10
E0064,1/31/2025,TRUE,FALSE,10:47:48,20:19:53,17.8,19.88,TRUE,FALSE,M01,192.168.1.10
E0065,1/31/2025,TRUE,FALSE,10:42:58,20:16:21,12.97,16.35,TRUE,FALSE,M02,192.168.1.15
E0066,1/31/2025,TRUE,FALSE,10:27:07,19:45:39,-2.88,-14.35,FALSE,TRUE,M01,192.168.1.10
E0067,1/31/2025,TRUE,FALSE,10:34:59,20:19:37,4.98,19.62,TRUE,FALSE,M03,192.168.1.20
E0068,1/31/2025,TRUE,FALSE,10:39:53,20:14:56,9.88,14.93,TRUE,FALSE,M03,192.168.1.20
E0069,1/31/2025,TRUE,FALSE,10:33:27,19:45:25,3.45,-14.58,TRUE,TRUE,M01,192.168.1.10
E0070,1/31/2025,TRUE,FALSE,10:28:22,20:01:30,-1.63,1.5,FALSE,FALSE,M03,192.168.1.20
E0071,1/31/2025,TRUE,FALSE,13:43:52,23:03:04,193.87,183.07,TRUE,FALSE,M03,192.168.1.20
E0072,1/31/2025,TRUE,FALSE,10:29:18,19:42:50,-0.7,-17.17,FALSE,TRUE,M02,192.168.1.15
E0073,1/31/2025,TRUE,FALSE,10:23:48,20:02:26,-6.2,2.43,FALSE,FALSE,M02,192.168.1.15
E0074,1/31/2025,TRUE,FALSE,10:26:05,20:00:32,-3.92,0.53,FALSE,FALSE,M02,192.168.1.15
E0075,1/31/2025,TRUE,FALSE,10:40:52,20:21:19,10.87,21.32,TRUE,FALSE,M01,192.168.1.10
E0076,1/31/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M01,192.168.1.10
E0077,1/31/2025,TRUE,FALSE,10:17:46,20:04:00,-12.23,4,FALSE,FALSE,M01,192.168.1.10
E0078,1/31/2025,TRUE,FALSE,10:29:05,19:59:06,-0.92,-0.9,FALSE,TRUE,M02,192.168.1.15
E0079,1/31/2025,TRUE,FALSE,10:39:56,20:18:54,9.93,18.9,TRUE,FALSE,M02,192.168.1.15
E0080,1/31/2025,TRUE,FALSE,10:32:38,19:52:22,2.63,-7.63,TRUE,TRUE,M01,192.168.1.10
E0081,1/31/2025,TRUE,FALSE,10:44:40,20:14:22,14.67,14.37,TRUE,FALSE,M02,192.168.1.15
E0082,1/31/2025,TRUE,FALSE,10:46:26,20:18:36,16.43,18.6,TRUE,FALSE,M03,192.168.1.20
E0083,1/31/2025,TRUE,FALSE,10:43:47,,13.78,,TRUE,,M03,192.168.1.20
E0084,1/31/2025,TRUE,FALSE,10:29:54,20:10:39,-0.1,10.65,FALSE,FALSE,M02,192.168.1.15
E0085,1/31/2025,FALSE,,,,,,,,,
E0086,1/31/2025,TRUE,FALSE,10:29:56,19:39:35,-0.07,-20.42,FALSE,TRUE,M03,192.168.1.20
E0087,1/31/2025,TRUE,FALSE,,19:58:58,,-1.03,,TRUE,M01,192.168.1.10
E0088,1/31/2025,TRUE,FALSE,10:19:08,19:57:34,-10.87,-2.43,FALSE,TRUE,M02,192.168.1.15
E0089,1/31/2025,FALSE,,,,,,,,,
E0090,1/31/2025,TRUE,FALSE,10:22:29,20:02:39,-7.52,2.65,FALSE,FALSE,M01,192.168.1.10
E0091,1/31/2025,TRUE,FALSE,13:25:35,22:39:14,175.58,159.23,TRUE,FALSE,M01,192.168.1.10
E0092,1/31/2025,TRUE,FALSE,10:32:35,19:54:30,2.58,-5.5,TRUE,TRUE,M03,192.168.1.20
E0093,1/31/2025,FALSE,,,,,,,,,
E0094,1/31/2025,TRUE,FALSE,10:33:28,19:50:37,3.47,-9.38,TRUE,TRUE,M02,192.168.1.15
E0095,1/31/2025,TRUE,FALSE,10:29:43,19:36:24,-0.28,-23.6,FALSE,TRUE,M03,192.168.1.20
E0096,1/31/2025,TRUE,FALSE,10:22:07,20:10:28,-7.88,10.47,FALSE,FALSE,M03,192.168.1.20
E0097,1/31/2025,TRUE,FALSE,10:41:40,20:19:37,11.67,19.62,TRUE,FALSE,M03,192.168.1.20
E0098,1/31/2025,TRUE,FALSE,10:29:47,20:01:11,-0.22,1.18,FALSE,FALSE,M01,192.168.1.10
E0099,1/31/2025,TRUE,FALSE,10:26:00,20:00:27,-4,0.45,FALSE,FALSE,M03,192.168.1.20
E0100,1/31/2025,TRUE,FALSE,10:34:06,19:53:14,4.1,-6.77,TRUE,TRUE,M02,192.168.1.15
E0001,2/3/2025,TRUE,FALSE,10:33:07,20:03:31,3.12,3.52,TRUE,FALSE,M01,192.168.1.10
E0002,2/3/2025,TRUE,FALSE,10:22:03,19:48:39,-7.95,-11.35,FALSE,TRUE,M02,192.168.1.15
E0003,2/3/2025,TRUE,FALSE,10:30:12,20:00:07,0.2,0.12,TRUE,FALSE,M02,192.168.1.15
E0004,2/3/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M03,192.168.1.20
E0005,2/3/2025,TRUE,FALSE,10:30:52,19:31:41,0.87,-28.32,TRUE,TRUE,M03,192.168.1.20
E0006,2/3/2025,TRUE,FALSE,10:27:56,20:12:28,-2.07,12.47,FALSE,FALSE,M01,192.168.1.10
E0007,2/3/2025,TRUE,FALSE,10:27:18,20:03:05,-2.7,3.08,FALSE,FALSE,M01,192.168.1.10
E0008,2/3/2025,TRUE,FALSE,10:18:50,19:56:12,-11.17,-3.8,FALSE,TRUE,M01,192.168.1.10
E0009,2/3/2025,TRUE,FALSE,10:26:47,19:39:21,-3.22,-20.65,FALSE,TRUE,M02,192.168.1.15
E0010,2/3/2025,TRUE,FALSE,10:33:38,19:57:19,3.63,-2.68,TRUE,TRUE,M03,192.168.1.20
E0011,2/3/2025,FALSE,,,,,,,,,
E0012,2/3/2025,TRUE,FALSE,10:31:56,19:37:00,1.93,-23,TRUE,TRUE,M01,192.168.1.10
E0013,2/3/2025,TRUE,FALSE,10:22:11,20:02:17,-7.82,2.28,FALSE,FALSE,M01,192.168.1.10
E0014,2/3/2025,FALSE,,,,,,,,,
E0015,2/3/2025,TRUE,FALSE,10:30:55,20:05:20,0.92,5.33,TRUE,FALSE,M02,192.168.1.15
E0016,2/3/2025,TRUE,FALSE,10:30:32,19:41:51,0.53,-18.15,TRUE,TRUE,M02,192.168.1.15
E0017,2/3/2025,TRUE,FALSE,10:31:25,19:42:26,1.42,-17.57,TRUE,TRUE,M01,192.168.1.10
E0018,2/3/2025,TRUE,FALSE,10:30:04,19:44:26,0.07,-15.57,TRUE,TRUE,M03,192.168.1.20
E0019,2/3/2025,TRUE,FALSE,10:36:34,20:15:08,6.57,15.13,TRUE,FALSE,M02,192.168.1.15
E0020,2/3/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M03,192.168.1.20
E0021,2/3/2025,TRUE,FALSE,10:22:29,19:30:29,-7.52,-29.52,FALSE,TRUE,M01,192.168.1.10
E0022,2/3/2025,TRUE,FALSE,10:15:07,20:05:25,-14.88,5.42,FALSE,FALSE,M03,192.168.1.20
E0023,2/3/2025,TRUE,FALSE,10:38:08,20:01:17,8.13,1.28,TRUE,FALSE,M01,192.168.1.10
E0024,2/3/2025,TRUE,FALSE,10:29:33,19:32:06,-0.45,-27.9,FALSE,TRUE,M03,192.168.1.20
E0025,2/3/2025,TRUE,FALSE,10:45:00,20:23:08,15,23.13,TRUE,FALSE,M02,192.168.1.15
E0026,2/3/2025,TRUE,FALSE,10:38:05,20:13:54,8.08,13.9,TRUE,FALSE,M02,192.168.1.15
E0027,2/3/2025,TRUE,FALSE,10:36:44,20:13:00,6.73,13,TRUE,FALSE,M03,192.168.1.20
E0028,2/3/2025,TRUE,FALSE,10:20:58,20:01:32,-9.03,1.53,FALSE,FALSE,M03,192.168.1.20
E0029,2/3/2025,TRUE,FALSE,10:27:47,19:55:53,-2.22,-4.12,FALSE,TRUE,M01,192.168.1.10
E0030,2/3/2025,TRUE,FALSE,10:28:52,20:05:05,-1.13,5.08,FALSE,FALSE,M01,192.168.1.10
E0031,2/3/2025,FALSE,,,,,,,,,
E0032,2/3/2025,TRUE,FALSE,10:19:19,20:10:03,-10.68,10.05,FALSE,FALSE,M03,192.168.1.20
E0033,2/3/2025,TRUE,FALSE,10:29:17,20:01:06,-0.72,1.1,FALSE,FALSE,M01,192.168.1.10
E0034,2/3/2025,TRUE,FALSE,10:26:56,19:57:18,-3.07,-2.7,FALSE,TRUE,M03,192.168.1.20
E0035,2/3/2025,TRUE,FALSE,10:27:01,20:06:12,-2.98,6.2,FALSE,FALSE,M02,192.168.1.15
E0036,2/3/2025,FALSE,,,,,,,,,
E0037,2/3/2025,TRUE,FALSE,10:11:07,20:15:44,-18.88,15.73,FALSE,FALSE,M03,192.168.1.20
E0038,2/3/2025,TRUE,FALSE,10:29:55,20:15:26,-0.08,15.43,FALSE,FALSE,M03,192.168.1.20
E0039,2/3/2025,TRUE,FALSE,10:37:41,20:10:02,7.68,10.03,TRUE,FALSE,M01,192.168.1.10
E0040,2/3/2025,FALSE,,,,,,,,,
E0041,2/3/2025,TRUE,FALSE,10:39:03,20:15:50,9.05,15.83,TRUE,FALSE,M02,192.168.1.15
E0042,2/3/2025,TRUE,FALSE,10:22:35,20:02:32,-7.42,2.53,FALSE,FALSE,M01,192.168.1.10
E0043,2/3/2025,TRUE,FALSE,10:32:20,19:52:12,2.33,-7.8,TRUE,TRUE,M03,192.168.1.20
E0044,2/3/2025,TRUE,FALSE,10:28:58,20:10:42,-1.03,10.7,FALSE,FALSE,M01,192.168.1.10
E0045,2/3/2025,TRUE,FALSE,10:28:37,19:35:39,-1.38,-24.35,FALSE,TRUE,M03,192.168.1.20
E0046,2/3/2025,TRUE,FALSE,10:23:13,20:03:03,-6.78,3.05,FALSE,FALSE,M01,192.168.1.10
E0047,2/3/2025,TRUE,FALSE,10:31:43,19:43:26,1.72,-16.57,TRUE,TRUE,M01,192.168.1.10
E0048,2/3/2025,TRUE,FALSE,10:36:00,19:52:09,6,-7.85,TRUE,TRUE,M02,192.168.1.15
E0049,2/3/2025,TRUE,FALSE,10:28:57,19:44:38,-1.05,-15.37,FALSE,TRUE,M01,192.168.1.10
E0050,2/3/2025,TRUE,FALSE,10:36:40,19:45:53,6.67,-14.12,TRUE,TRUE,M01,192.168.1.10
E0051,2/3/2025,TRUE,FALSE,10:51:01,20:13:26,21.02,13.43,TRUE,FALSE,M02,192.168.1.15
E0052,2/3/2025,TRUE,FALSE,10:42:59,19:55:14,12.98,-4.77,TRUE,TRUE,M01,192.168.1.10
E0053,2/3/2025,TRUE,FALSE,10:30:06,20:02:50,0.1,2.83,TRUE,FALSE,M01,192.168.1.10
E0054,2/3/2025,TRUE,FALSE,10:18:50,20:01:55,-11.17,1.92,FALSE,FALSE,M01,192.168.1.10
E0055,2/3/2025,TRUE,FALSE,10:30:12,19:39:02,0.2,-20.97,TRUE,TRUE,M03,192.168.1.20
E0056,2/3/2025,TRUE,FALSE,10:16:14,20:12:34,-13.77,12.57,FALSE,FALSE,M02,192.168.1.15
E0057,2/3/2025,TRUE,FALSE,10:46:42,20:24:08,16.7,24.13,TRUE,FALSE,M01,192.168.1.10
E0058,2/3/2025,TRUE,FALSE,10:44:51,20:25:10,14.85,25.17,TRUE,FALSE,M03,192.168.1.20
E0059,2/3/2025,TRUE,FALSE,10:32:46,20:02:14,2.77,2.23,TRUE,FALSE,M04_HQ,10.0.0.5
E0060,2/3/2025,TRUE,FALSE,10:32:16,19:49:03,2.27,-10.95,TRUE,TRUE,M01,192.168.1.10
E0061,2/3/2025,TRUE,FALSE,10:39:06,20:09:43,9.1,9.72,TRUE,FALSE,M03,192.168.1.20
E0062,2/3/2025,TRUE,FALSE,10:28:45,20:14:36,-1.25,14.6,FALSE,FALSE,M03,192.168.1.20
E0063,2/3/2025,TRUE,FALSE,10:34:00,19:48:08,4,-11.87,TRUE,TRUE,M01,192.168.1.10
E0064,2/3/2025,TRUE,FALSE,10:35:11,20:08:49,5.18,8.82,TRUE,FALSE,M01,192.168.1.10
E0065,2/3/2025,TRUE,FALSE,10:42:54,20:01:39,12.9,1.65,TRUE,FALSE,M02,192.168.1.15
E0066,2/3/2025,TRUE,FALSE,10:32:12,19:50:25,2.2,-9.58,TRUE,TRUE,M01,192.168.1.10
E0067,2/3/2025,TRUE,FALSE,10:17:23,20:00:04,-12.62,0.07,FALSE,FALSE,M03,192.168.1.20
E0068,2/3/2025,TRUE,FALSE,10:30:46,19:35:26,0.77,-24.57,TRUE,TRUE,M03,192.168.1.20
E0069,2/3/2025,TRUE,FALSE,10:29:55,20:04:40,-0.08,4.67,FALSE,FALSE,M01,192.168.1.10
E0070,2/3/2025,TRUE,FALSE,10:40:46,20:16:26,10.77,16.43,TRUE,FALSE,M03,192.168.1.20
E0071,2/3/2025,TRUE,FALSE,10:29:23,19:46:41,-0.62,-13.32,FALSE,TRUE,M03,192.168.1.20
E0072,2/3/2025,TRUE,FALSE,10:52:32,20:24:52,22.53,24.87,TRUE,FALSE,M02,192.168.1.15
E0073,2/3/2025,TRUE,FALSE,10:33:59,20:06:10,3.98,6.17,TRUE,FALSE,M02,192.168.1.15
E0074,2/3/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M02,192.168.1.15
E0075,2/3/2025,TRUE,FALSE,10:33:35,20:11:14,3.58,11.23,TRUE,FALSE,M01,192.168.1.10
E0076,2/3/2025,TRUE,FALSE,10:31:55,19:40:45,1.92,-19.25,TRUE,TRUE,M01,192.168.1.10
E0077,2/3/2025,TRUE,FALSE,10:40:38,20:01:13,10.63,1.22,TRUE,FALSE,M01,192.168.1.10
E0078,2/3/2025,TRUE,FALSE,10:27:10,20:04:51,-2.83,4.85,FALSE,FALSE,M02,192.168.1.15
E0079,2/3/2025,TRUE,FALSE,10:29:15,19:40:33,-0.75,-19.45,FALSE,TRUE,M02,192.168.1.15
E0080,2/3/2025,TRUE,FALSE,10:30:38,20:13:08,0.63,13.13,TRUE,FALSE,M01,192.168.1.10
E0081,2/3/2025,TRUE,FALSE,10:19:18,20:05:16,-10.7,5.27,FALSE,FALSE,M02,192.168.1.15
E0082,2/3/2025,TRUE,FALSE,10:29:16,19:32:18,-0.73,-27.7,FALSE,TRUE,M03,192.168.1.20
E0083,2/3/2025,TRUE,FALSE,10:31:08,19:47:05,1.13,-12.92,TRUE,TRUE,M03,192.168.1.20
E0084,2/3/2025,TRUE,FALSE,10:31:45,20:02:30,1.75,2.5,TRUE,FALSE,M02,192.168.1.15
E0085,2/3/2025,TRUE,FALSE,10:18:46,20:08:58,-11.23,8.97,FALSE,FALSE,M02,192.168.1.15
E0086,2/3/2025,TRUE,FALSE,10:18:08,20:03:39,-11.87,3.65,FALSE,FALSE,M03,192.168.1.20
E0087,2/3/2025,TRUE,FALSE,10:14:06,20:06:13,-15.9,6.22,FALSE,FALSE,M01,192.168.1.10
E0088,2/3/2025,TRUE,FALSE,10:20:56,20:06:13,-9.07,6.22,FALSE,FALSE,M02,192.168.1.15
E0089,2/3/2025,TRUE,FALSE,10:20:46,20:11:02,-9.23,11.03,FALSE,FALSE,M01,192.168.1.10
E0090,2/3/2025,TRUE,FALSE,10:27:26,19:56:19,-2.57,-3.68,FALSE,TRUE,M01,192.168.1.10
E0091,2/3/2025,TRUE,FALSE,10:13:31,20:06:38,-16.48,6.63,FALSE,FALSE,M01,192.168.1.10
E0092,2/3/2025,TRUE,FALSE,10:33:49,19:52:50,3.82,-7.17,TRUE,TRUE,M03,192.168.1.20
E0093,2/3/2025,TRUE,FALSE,10:30:31,19:49:38,0.52,-10.37,TRUE,TRUE,M01,192.168.1.10
E0094,2/3/2025,TRUE,FALSE,10:30:07,19:36:05,0.12,-23.92,TRUE,TRUE,M02,192.168.1.15
E0095,2/3/2025,TRUE,FALSE,10:18:51,20:05:00,-11.15,5,FALSE,FALSE,M03,192.168.1.20
E0096,2/3/2025,TRUE,FALSE,10:19:34,19:59:59,-10.43,-0.02,FALSE,TRUE,M03,192.168.1.20
E0097,2/3/2025,TRUE,FALSE,10:20:34,19:59:10,-9.43,-0.83,FALSE,TRUE,M03,192.168.1.20
E0098,2/3/2025,TRUE,FALSE,10:31:11,20:12:44,1.18,12.73,TRUE,FALSE,M04_HQ,10.0.0.5
E0099,2/3/2025,TRUE,FALSE,10:30:37,19:42:47,0.62,-17.22,TRUE,TRUE,M03,192.168.1.20
E0100,2/3/2025,TRUE,FALSE,10:27:56,19:40:30,-2.07,-19.5,FALSE,TRUE,M02,192.168.1.15
E0001,2/4/2025,TRUE,FALSE,10:32:48,19:36:36,2.8,-23.4,TRUE,TRUE,M01,192.168.1.10
E0002,2/4/2025,TRUE,FALSE,10:41:44,20:03:35,11.73,3.58,TRUE,FALSE,M02,192.168.1.15
E0003,2/4/2025,TRUE,FALSE,10:25:40,19:52:59,-4.33,-7.02,FALSE,TRUE,M02,192.168.1.15
E0004,2/4/2025,TRUE,FALSE,10:17:10,20:03:20,-12.83,3.33,FALSE,FALSE,M03,192.168.1.20
E0005,2/4/2025,TRUE,FALSE,10:31:37,19:41:01,1.62,-18.98,TRUE,TRUE,M03,192.168.1.20
E0006,2/4/2025,TRUE,FALSE,10:39:21,19:46:34,9.35,-13.43,TRUE,TRUE,M01,192.168.1.10
E0007,2/4/2025,TRUE,FALSE,10:29:51,19:40:49,-0.15,-19.18,FALSE,TRUE,M01,192.168.1.10
E0008,2/4/2025,TRUE,FALSE,10:33:29,19:56:08,3.48,-3.87,TRUE,TRUE,M01,192.168.1.10
E0009,2/4/2025,TRUE,FALSE,10:28:23,19:43:49,-1.62,-16.18,FALSE,TRUE,M02,192.168.1.15
E0010,2/4/2025,TRUE,FALSE,10:22:34,20:11:00,-7.43,11,FALSE,FALSE,M03,192.168.1.20
E0011,2/4/2025,TRUE,FALSE,10:28:55,20:07:19,-1.08,7.32,FALSE,FALSE,M02,192.168.1.15
E0012,2/4/2025,TRUE,FALSE,10:24:50,19:38:22,-5.17,-21.63,FALSE,TRUE,M01,192.168.1.10
E0013,2/4/2025,TRUE,TRUE,10:30:00,20:00:00,0,0,FALSE,FALSE,M01,192.168.1.10
E0014,2/4/2025,TRUE,FALSE,10:31:23,19:36:41,1.38,-23.32,TRUE,TRUE,M02,192.168.1.15
E0015,2/4/2025,TRUE,FALSE,10:42:40,19:59:51,12.67,-0.15,TRUE,TRUE,M02,192.168.1.15
E0016,2/4/2025,TRUE,FALSE,10:33:29,20:17:25,3.48,17.42,TRUE,FALSE,M01,192.168.1.10
E0017,2/4/2025,TRUE,FALSE,10:43:44,20:12:57,13.73,12.95,TRUE,FALSE,M01,192.168.1.10
E0018,2/4/2025,TRUE,FALSE,10:26:51,20:08:46,-3.15,8.77,FALSE,FALSE,M03,192.168.1.20
E0019,2/4/2025,TRUE,FALSE,10:32:02,20:12:24,2.03,12.4,TRUE,FALSE,M02,192.168.1.15
E0020,2/4/2025,TRUE,FALSE,10:36:27,19:51:17,6.45,-8.72,TRUE,TRUE,M03,192.168.1.20
E0021,2/4/2025,TRUE,FALSE,10:22:56,20:06:33,-7.07,6.55,FALSE,FALSE,M01,192.168.1.10
E0022,2/4/2025,TRUE,FALSE,10:34:00,20:00:46,4,0.77,TRUE,FALSE,M03,192.168.1.20
E0023,2/4/2025,TRUE,FALSE,10:23:56,19:46:36,-6.07,-13.4,FALSE,TRUE,M01,192.168.1.10
E0024,2/4/2025,TRUE,FALSE,10:45:25,20:22:23,15.42,22.38,TRUE,FALSE,M03,192.168.1.20
E0025,2/4/2025,TRUE,FALSE,10:36:32,20:12:37,6.53,12.62,TRUE,FALSE,M02,192.168.1.15
E0026,2/4/2025,TRUE,FALSE,10:32:14,19:43:17,2.23,-16.72,TRUE,TRUE,M02,192.168.1.15
E0027,2/4/2025,TRUE,FALSE,10:43:41,,13.68,,TRUE,,M03,192.168.1.20
E0028,2/4/2025,TRUE,FALSE,10:25:30,19:39:06,-4.5,-20.9,FALSE,TRUE,M03,192.168.1.20
E0029,2/4/2025,TRUE,FALSE,10:40:42,20:21:52,10.7,21.87,TRUE,FALSE,M01,192.168.1.10
E0030,2/4/2025,TRUE,FALSE,10:25:49,20:07:03,-4.18,7.05,FALSE,FALSE,M01,192.168.1.10
E0031,2/4/2025,TRUE,FALSE,10:32:04,19:56:03,2.07,-3.95,TRUE,TRUE,M02,192.168.1.15
E0032,2/4/2025,TRUE,FALSE,10:15:48,20:00:32,-14.2,0.53,FALSE,FALSE,M03,192.168.1.20
E0033,2/4/2025,TRUE,FALSE,10:21:59,19:40:53,-8.02,-19.12,FALSE,TRUE,M01,192.168.1.10
E0034,2/4/2025,TRUE,FALSE,10:40:29,20:14:20,10.48,14.33,TRUE,FALSE,M03,192.168.1.20
E0035,2/4/2025,TRUE,FALSE,10:19:16,20:03:10,-10.73,3.17,FALSE,FALSE,M02,192.168.1.15
E0036,2/4/2025,FALSE,,,,,,,,,
E0037,2/4/2025,TRUE,FALSE,10:22:19,20:02:12,-7.68,2.2,FALSE,FALSE,M03,192.168.1.20
E0038,2/4/2025,TRUE,FALSE,10:29:41,20:02:09,-0.32,2.15,FALSE,FALSE,M03,192.168.1.20
E0039,2/4/2025,TRUE,FALSE,10:25:50,20:21:01,-4.17,21.02,FALSE,FALSE,M03,192.168.1.20
E0040,2/4/2025,TRUE,FALSE,10:31:26,20:06:10,1.43,6.17,TRUE,FALSE,M01,192.168.1.10
E0041,2/4/2025,TRUE,FALSE,10:20:39,20:11:04,-9.35,11.07,FALSE,FALSE,M02,192.168.1.15
